Year,County,Extreme Heat Days,Heating Degree Days,Cooling Degree Days,Max Temp,Min Temp,Precipitation
2051,Sonoma,4,706,1874,77.52004339252,35.7632551687473,127.65304788318352
2051,Stanislaus,2,261,2687,90.45462354659728,48.89996749117393,143.51833739579223
2051,Statewide,24,2717,2727,102.401561134768,49.677025023547266,76.83253043158575
2051,Tulare,46,1712,152,90.97658784152256,64.37715876757974,138.15477842513891
2051,Ventura,16,2374,4132,61.63277578732121,69.37505614617196,114.50089134990651
2052,Alameda,26,4993,729,78.96034407006846,60.50748176707546,14.472731755637946
2052,Butte,35,547,1747,108.99523036961438,53.10975824377914,128.8002952494292
2052,Fresno,8,2934,4978,76.5560667626695,60.19633329124103,53.73997400125026
2052,Imperial,20,1890,1142,111.6022814247479,43.140911954514465,19.172440884449358
2052,Kern,35,1573,917,102.96962703417043,52.580550670356345,39.754141997801895
2052,Kings,34,2845,2798,100.50258104681421,64.18165593085192,63.7561255521367
2052,Los Angeles,0,489,1903,109.96232143632787,34.73037485146281,137.38858078356833
2052,Madera,48,3559,3211,99.56678685101828,35.0960645634953,198.23841232366158
2052,Merced,44,2928,4915,66.59264207597556,67.92402711163086,155.90808245565057
2052,Monterey,30,2686,4712,89.96224430853144,47.446764509777566,69.74185523722073
2052,Napa,27,1683,737,113.16346601423189,38.58512206782267,152.81343983376777
2052,Riverside,26,678,2819,108.23189450693407,46.06848068989599,9.390745349007945
2052,Sacramento,26,3855,2424,82.81751833883203,69.89638372072525,47.392204119624324
2052,San Joaquin,40,4388,1271,114.1912709300837,34.23955198248414,125.84961136189222
2052,San Luis Obispo,37,1559,1925,76.20029253506793,43.67543487242963,74.9619763431353
2052,Santa Barbara,2,3859,1584,65.26847986866957,53.58700975381814,151.05061226163357
2052,Santa Clara,23,2325,3360,93.17811653278346,53.36693234032111,142.688860248549
2052,Santa Cruz,40,2763,1332,69.5740308527687,33.94984397785217,100.75995160333979
2052,Solano,4,3603,3447,102.19086716693192,68.41926273486334,115.1358810899987
2052,Sonoma,16,862,4560,72.66264100660237,57.744191478210624,169.39462871830042
2052,Stanislaus,8,4252,1162,73.20094449858486,53.19108718031866,169.9493661135026
2052,Statewide,11,883,456,108.58209001056176,65.88482553912867,93.0208993932497
2052,Tulare,12,4089,1936,90.03391751205265,59.38015460330645,154.9749203755712
2052,Ventura,2,4265,1339,71.2134642366818,52.529528631783016,22.132495433459965
2053,Alameda,9,2698,3399,94.90563847941607,47.27491978830181,170.4109738647006
2053,Butte,15,605,563,92.75717715489482,33.25967019580156,47.364359083778254
2053,Fresno,48,3593,1890,78.04101000444929,42.024776498388164,128.0777367534105
2053,Imperial,28,3445,4405,84.21830354626329,57.7053154631728,67.84240593744457
2053,Kern,22,4317,588,104.35487822481272,56.05672005170571,76.80570770096426
2053,Kings,44,3717,2671,109.9312674402195,60.910519403143006,29.37766557021966
2053,Los Angeles,31,1532,2408,75.77751835538855,30.270274420790848,162.6233768604312
2053,Madera,45,75,4851,68.54999441836333,68.22643926279602,19.340100815057724
2053,Merced,28,1325,1227,81.68253166078962,66.54149736366337,62.86964309721122
2053,Monterey,48,4758,4377,75.17161545364397,32.90077778234047,7.037953483611692
2053,Napa,21,3051,1934,64.47588178649083,44.19501849984648,177.57905935620593
2053,Riverside,13,2521,3592,70.21274771147098,44.45511776911155,199.03761507169787
2053,Sacramento,1,4861,4550,93.69317124893058,50.90389736236472,58.964825938365315
2053,San Joaquin,7,3350,649,64.95121932322058,61.31812297763828,169.78935165480345
2053,San Luis Obispo,45,515,2195,63.22221965336136,61.248856663825194,36.518046176873554
2053,Santa Barbara,16,750,1376,87.4722788809766,67.31657124877567,102.28632847255352
2053,Santa Clara,8,3558,1512,60.347852276782184,32.962130264114336,150.2983948191595
2053,Santa Cruz,31,779,154,116.67127647147319,39.33838346162229,92.75448760266158
2053,Solano,28,371,4210,106.12561370124551,34.92883197722793,87.00673845479893
2053,Sonoma,29,124,297,114.00146039410586,49.32901778573969,153.1167913442107
2053,Stanislaus,42,297,898,71.08244892418085,41.10347435342229,78.53537660726175
2053,Statewide,38,1138,2452,65.70390607313155,61.489538020713894,91.29807492486349
2053,Tulare,14,3812,222,61.442450877761466,31.28461220333261,128.80034213697428
2053,Ventura,42,3163,2275,76.71166491193058,64.24289998858623,33.74322863373129
2054,Alameda,30,4861,3743,83.76563523182492,53.142456356019025,182.97182285966235
2054,Butte,29,2161,1366,118.60347059309395,46.32362556194006,56.988052596065586
2054,Fresno,18,4144,497,103.13161779967682,68.89762969038708,142.30914879039463
2054,Imperial,23,2523,24,113.48760946066875,33.13527933489213,195.44832310428572
2054,Kern,25,3538,3078,72.98030018757039,56.91422984239681,153.19022571512565
2054,Kings,14,3191,358,71.92675241420056,40.838532117073335,53.88826438040064
2054,Los Angeles,19,2441,4745,79.97495453902525,48.13500194360009,6.703855726762242
2054,Madera,42,1474,1274,71.529045591021,57.17463782734659,109.48848879200206
2054,Merced,46,917,2273,67.63749756859922,37.598419903255824,6.581965713793281
2054,Monterey,34,3772,2190,60.29451464054615,44.836477372635095,198.32091741080228
2054,Napa,45,1762,3494,107.99408334043,64.52279184203762,79.41730941837517
2054,Riverside,9,923,2616,98.36993281180352,69.03776677033144,86.53565222591537
2054,Sacramento,36,4641,3909,99.5647244992981,55.97681082124673,143.4264290469423
2054,San Joaquin,6,2964,1399,95.89689021851527,52.655296345527006,52.556769451295125
2054,San Luis Obispo,33,4935,1884,87.08499986087018,32.770402190485946,151.38116802578134
2054,Santa Barbara,49,781,378,103.01948713800327,68.21908647537728,174.40192260468646
2054,Santa Clara,21,3976,690,72.05434487538527,56.33862551627507,166.60583796816664
2054,Santa Cruz,34,2813,3328,64.40578707534402,62.64152172050866,31.461483569829273
2054,Solano,43,3095,924,105.3478873210537,34.9170880249652,1.6529265688844053
2054,Sonoma,49,4981,604,100.98853225274337,50.772445803570584,39.41435021172248
2054,Stanislaus,33,4001,139,102.18083713916587,45.84008912980544,159.33656920161351
2054,Statewide,10,1247,2841,73.57789406318875,51.29856059781208,81.3807930133566
2054,Tulare,36,3830,376,117.51903234562182,45.16374709533679,15.897278202795562
2054,Ventura,38,3760,395,112.4606182977016,41.15198433797063,52.49598759980745
2055,Alameda,47,4149,592,114.25267695853375,35.44042093637464,112.78896369369534
2055,Butte,16,4433,3767,105.45429034903718,42.125142598892026,108.27863607364634
2055,Fresno,21,3770,4671,108.22884291203817,47.593130948700605,132.8769420904813
2055,Imperial,37,14,3385,68.68381693773951,40.54161740396605,106.25039289302232
2055,Kern,15,18,2498,111.28120772183905,47.081493734819986,34.60646676237216
2055,Kings,1,600,3957,100.79856330217169,53.23294938776254,86.49132877461409
2055,Los Angeles,20,366,546,89.72610072675576,66.51548647100418,150.71224532389365
2055,Madera,8,2875,235,80.31626990204802,64.8348540335294,140.58191389926495
2055,Merced,26,2637,4706,93.83293936645609,45.5082629343827,57.6286415039351
2055,Monterey,6,3926,325,81.42561007877082,37.93905075302917,67.42067202572078
2055,Napa,15,4636,2777,69.71107870324894,60.888203811510806,105.33744383413976
2055,Riverside,16,616,2418,102.75405731263862,53.977447407578325,102.11902286989665
2055,Sacramento,12,355,297,78.2941732684982,56.119919798941595,7.09942095160907
2055,San Joaquin,1,397,3373,108.00028848324251,61.81929430807754,176.77065501087588
2055,San Luis Obispo,37,1054,97,97.63713917763627,31.26596907920223,184.06829204208253
2055,Santa Barbara,34,3114,69,70.88027074498149,33.248504107015236,140.43619431412816
2055,Santa Clara,37,2071,882,119.83367055563895,68.95249351948868,30.907976875223596
2055,Santa Cruz,37,299,3532,71.91583798464751,37.87696742051368,150.98202450305396
2055,Solano,25,3159,2667,62.2176955367689,50.49231824035314,172.74536283786733
2055,Sonoma,0,2310,85,70.41534175048645,30.7267182638261,107.94279611972908
2055,Stanislaus,46,1591,3426,108.18890623959976,42.90963180499348,172.69338753334208
2055,Statewide,34,781,3553,112.03372617723723,61.69467653733483,122.33903955697991
2055,Tulare,42,710,501,79.45555701323755,51.98766336427168,128.65704922815624
2055,Ventura,21,2057,1841,70.32839169136118,51.22028466015658,130.23425930958106
2056,Alameda,29,1400,2443,119.80097467070279,49.658019363297306,151.77731128005314
2056,Butte,13,246,908,81.92452246227369,63.263656401669444,80.20096391300588
2056,Fresno,16,4244,2194,93.47302850171917,36.932898150771535,69.79354865204044
2056,Imperial,13,2721,4094,109.37905875941206,68.5285221957985,73.56960249571216
2056,Kern,35,248,3755,117.80747413079703,65.96412548553756,121.54008883355121
2056,Kings,29,3569,4,79.82497792884536,31.9319715895284,114.86981356034167
2056,Los Angeles,21,4904,3872,101.05414483856913,33.92603685292687,21.990571091828027
2056,Madera,34,3947,4415,95.80652740611538,58.72438489510453,29.495026070010688
2056,Merced,22,224,1337,91.88452920443201,36.38130401101964,189.45279648883948
2056,Monterey,34,4967,1283,111.3501136509864,47.920376930930956,96.904303969386
2056,Napa,36,1741,1694,88.15943615550825,44.39504430071152,95.45135167488017
2056,Riverside,48,774,1665,92.54948924221472,51.97991240736402,145.2997331952276
2056,Sacramento,15,553,1895,80.17043228230216,60.99219100436629,150.46820485711154
2056,San Joaquin,0,4808,1086,109.87762538756161,38.35932766314889,162.88867292136058
2056,San Luis Obispo,49,2661,4933,108.41630595581212,67.60348699046838,134.03991218643569
2056,Santa Barbara,22,1353,4999,62.74188744147594,50.22616280231232,151.2828540787698
2056,Santa Clara,35,1295,4142,74.59836614963231,69.45525925886366,41.844504040622546
2056,Santa Cruz,14,1598,173,102.03118093701383,43.329871203866276,50.67364492676268
2056,Solano,42,3227,4066,66.15906974178762,62.04362638934745,68.61779878174912
2056,Sonoma,34,4019,3997,99.40325026575428,54.78773091583301,114.29496188451506
2056,Stanislaus,15,839,3555,102.3294129133026,65.74911750045578,49.20137575066359
2056,Statewide,36,1640,2793,69.51545426111676,51.57169296171828,119.12970338574532
2056,Tulare,6,2880,1827,85.54182015655748,66.84181870277949,49.641089551540475
2056,Ventura,49,2642,4693,70.42298316982148,33.51833038274821,148.02686481012122
2057,Alameda,29,2087,3273,93.77432496997596,52.50752783087158,135.96080697917486
2057,Butte,34,3985,1463,91.29701379819542,68.36982673173176,31.822529213493134
2057,Fresno,19,4592,749,69.85653066351816,46.94275633952962,192.79450809903403
2057,Imperial,49,3039,1300,81.8900529081208,30.581243703644603,145.0723690186495
2057,Kern,17,1052,251,89.20204312355654,59.05983868401924,158.81748055521385
2057,Kings,17,282,397,119.85218598491261,56.97376756066269,158.86595476522862
2057,Los Angeles,3,2452,3242,110.11426123084297,48.76847639271102,180.33211882980083
2057,Madera,22,2433,3752,60.4936011193507,64.29351311146505,46.46784503749777
2057,Merced,44,2945,1274,91.74302322653696,69.28290366625214,191.64691690916678
2057,Monterey,42,4281,3093,99.46940734665294,66.70376420202669,175.0869660190532
2057,Napa,21,2152,169,98.71823936317807,66.296453018819,159.20992252894715
2057,Riverside,30,2136,1004,77.58437813003496,39.170623477384694,107.85922992533435
2057,Sacramento,47,1901,4333,117.80261920952199,48.69914632653657,187.85638681097575
2057,San Joaquin,26,461,2477,94.64087889839527,56.84571731480416,131.95857772371497
2057,San Luis Obispo,27,815,4534,103.01325106212667,42.15369385953642,117.76360584989207
2057,Santa Barbara,36,71,4611,76.30689171933477,66.50822951692416,176.613115394538
2057,Santa Clara,22,1486,977,79.1946506086436,35.854147004507425,35.457413425003196
2057,Santa Cruz,1,1926,2096,71.71387817379376,64.54982062769938,28.432093502860802
2057,Solano,17,2118,969,111.54912168430673,31.50163125250286,120.7432856255374
2057,Sonoma,26,712,2667,66.76906207242875,46.900864695606316,88.38463008461075
2057,Stanislaus,34,710,2011,112.79504175678889,55.686962214498124,33.84488044119767
2057,Statewide,48,2520,2170,88.99689211823588,67.5164330886654,198.5166502157377
2057,Tulare,46,2801,1354,62.15370259262407,49.415438782449876,11.553365229984337
2057,Ventura,21,2950,886,110.79642011329457,47.38208356674926,11.528412549913458
2058,Alameda,46,348,3346,116.90653088322509,56.2418130109516,119.25347514100754
2058,Butte,38,3283,2090,103.02950196535552,59.11751412418555,47.34791005101577
2058,Fresno,35,1846,459,74.74101422133691,40.32012313438764,177.00936444534315
2058,Imperial,6,89,4401,77.28452843835736,31.15802790658406,52.47324195225169
2058,Kern,41,3279,4100,79.61325381601631,47.51230070451105,35.0875305493376
2058,Kings,16,792,215,87.34897565063659,62.080408907122255,0.4923392109553726
2058,Los Angeles,38,4969,3217,94.60116516517297,61.51646717851758,46.102546829837806
2058,Madera,2,2865,1200,72.05694502602817,40.134094676099934,87.46657102821362
2058,Merced,43,3057,1094,74.52731898499175,44.52749647920618,20.406508703479886
2058,Monterey,15,3069,4102,115.54077519520277,43.98125499542047,90.4851253001271
2058,Napa,48,420,3922,106.21857236625682,43.225759327076204,65.91718639316497
2058,Riverside,8,848,1013,113.45162621015714,64.05808568368802,162.71792529273188
2058,Sacramento,5,3584,268,68.08962898240455,48.614353366429484,164.1315103993373
2058,San Joaquin,33,1094,2675,66.22317990387606,39.1943681065804,199.2926629480939
2058,San Luis Obispo,22,1606,2481,65.70881716969521,46.95906730186339,76.49778485610913
2058,Santa Barbara,16,802,611,116.3496433042522,33.03148470798411,97.6963216841144
2058,Santa Clara,36,4194,4097,79.56082659731317,57.017391466770604,143.3936099681023
2058,Santa Cruz,21,2029,3386,74.91029542305542,50.73711797405902,104.21631391400604
2058,Solano,45,3625,2531,91.5815108868702,38.637689318181636,81.81326335007873
2058,Sonoma,44,1367,360,74.0244268623888,65.87543385231012,22.882498613297898
2058,Stanislaus,1,2260,423,111.55977555893699,37.94393697615124,98.18920169984393
2058,Statewide,9,3244,3037,107.19293708971075,51.64253375966453,105.799121580522
2058,Tulare,45,3915,3619,117.09183870954695,46.113222784335285,116.53745513891964
2058,Ventura,45,1225,3952,75.69775319018295,43.7013936451786,89.57451177471398
2059,Alameda,49,3310,41,68.90406523065072,44.89857071509158,13.433964088222083
2059,Butte,33,4987,1194,83.32659120414112,44.547132042299936,124.90901854993876
2059,Fresno,33,1243,3982,86.34102106906741,58.809513408693164,36.398051615459124
2059,Imperial,44,3039,3204,86.87430597955859,38.14284844175485,57.56726190828265
2059,Kern,26,4302,992,114.84115074514071,34.59032328186082,103.2321270254047
2059,Kings,48,4928,487,64.17979763393656,62.69662370855418,98.92139147233645
2059,Los Angeles,22,3805,4318,94.11907143998374,39.43355218960825,120.7591109323165
2059,Madera,30,4518,3869,115.02625085651688,50.47223136579962,198.71976148518456
2059,Merced,37,2904,134,106.73447891277999,66.02646975385517,183.768804255076
2059,Monterey,7,886,2675,77.54256820558444,61.054132750528844,172.03923090265442
2059,Napa,46,2476,3934,99.12927546322857,35.89902163202578,141.50690019798145
2059,Riverside,40,4088,2674,92.95173437250855,45.08618401532584,28.306617956424862
2059,Sacramento,6,394,638,79.84164233228977,31.39996932216559,9.76050174641594
2059,San Joaquin,16,429,709,89.28805028483472,41.810552415750486,132.1965918901019
2059,San Luis Obispo,20,3765,1480,83.92327317474827,43.97407490201333,147.6754173624826
2059,Santa Barbara,14,3677,1615,64.30012797986105,30.186768729008037,95.94796643481982
2059,Santa Clara,36,4848,2939,115.15593139368475,61.081427955814476,192.2733070121658
2059,Santa Cruz,24,420,3964,79.68912750124639,31.708990361920435,66.65771121075707
2059,Solano,20,407,1003,95.6617478717788,49.512152731371785,1.1024579352543862
2059,Sonoma,35,4978,3035,70.73974822303614,44.333548819724726,123.81865731766544
2059,Stanislaus,2,2024,2561,93.51238371254809,39.957380310442744,27.26482375007988
2059,Statewide,1,2963,3703,101.38021167559077,64.66098924412228,40.26540733778561
2059,Tulare,26,1741,3276,72.66031314785356,55.522513124223835,54.918628005548676
2059,Ventura,24,706,3611,93.24626144284707,64.34110964586596,70.69824271012111
2060,Alameda,21,4678,4296,87.55581987458427,61.16040945330795,79.74714841370442
2060,Butte,32,1756,28,83.915162458099,32.84058055366841,104.88031152746157
2060,Fresno,21,4614,4446,103.35104025679307,57.30912719051985,169.60839721230943
2060,Imperial,40,498,847,91.68212241289727,33.04370096372632,19.86675586403075
2060,Kern,32,3140,2393,97.88742487662583,54.89196916260352,156.05564233801334
2060,Kings,1,1469,3300,63.06782654047604,46.85338957408665,149.61782662292592
2060,Los Angeles,48,2921,162,60.140177831582214,47.46268801325208,142.02602806951202
2060,Madera,27,2773,1302,61.05314078601804,47.397606650212865,57.77613217213271
2060,Merced,19,3351,3829,114.49645496488631,44.949346949164735,176.84590953841527
2060,Monterey,18,1012,1165,102.06712282307305,60.77778387391163,42.67672395588939
2060,Napa,34,2397,511,69.4209798870686,44.78144690163802,48.05298716504978
2060,Riverside,39,3301,2449,77.75663435050278,56.91806808238629,119.07503293285531
2060,Sacramento,18,1876,820,90.16562673491502,68.85073077126506,52.15643339398896
2060,San Joaquin,46,1517,4241,115.8260134218688,56.27438990242345,74.28041472157307
2060,San Luis Obispo,6,2587,2006,113.16801067016034,53.4115909769623,19.168819581550988
2060,Santa Barbara,43,2623,4339,92.93124034639241,48.79252940673126,29.23174641721271
2060,Santa Clara,46,996,1344,92.4083518613156,61.68300550567028,158.13721512544436
2060,Santa Cruz,3,4894,4478,114.63994298981484,47.82746897864103,134.15786222286462
2060,Solano,25,2124,1826,65.08855640742827,68.00637587321384,54.946940864487374
2060,Sonoma,49,3875,3758,63.320073903933796,44.27841472930997,161.1901548266602
2060,Stanislaus,31,1152,4944,60.18644338070314,31.428713560445708,8.787329710633497
2060,Statewide,0,4846,2513,93.16635461488539,38.35550129319386,193.9785112313705
2060,Tulare,24,2445,2375,102.8802010720416,67.60849362428532,98.55789044080498
2060,Ventura,6,2218,3650,103.16978404168299,45.081098207443205,74.01203987858935
2061,Alameda,11,4709,1928,113.40809915816571,32.112632869803896,194.85951573712666
2061,Butte,5,518,2527,87.41487538363137,62.11265497354618,119.57091119047796
2061,Fresno,33,1949,2791,105.05986677519655,64.52817650768604,58.652244335753046
2061,Imperial,12,4383,3831,107.56683427876561,30.034239836930155,19.0625584971573
2061,Kern,42,4741,4738,65.89216787863673,33.381064952776015,184.62952282242344
2061,Kings,0,4834,1587,70.46386055014221,30.84974752429256,145.284803427135
2061,Los Angeles,38,1056,4298,98.65601551695731,53.95504612982194,90.084330126325
2061,Madera,14,209,2311,102.194976936692,31.033486678973787,81.82470126357009
2061,Merced,26,1940,1554,103.6203445708199,44.15156133276408,93.57817741126753
2061,Monterey,26,219,499,76.84955241108538,61.09514933707885,108.05404020700593
2061,Napa,23,3896,4965,117.81892379113668,60.905158673516326,26.63810193997922
2061,Riverside,19,1769,2643,86.9087836188043,53.07493519913684,100.22988048311232
2061,Sacramento,36,2739,656,66.75942541443023,58.648107829838075,129.0005635678339
2061,San Joaquin,38,4213,4175,62.156524934634994,36.99774015791724,85.67432110041267
2061,San Luis Obispo,19,3616,2443,118.45857513390482,62.61338957951708,90.12901710793419
2061,Santa Barbara,21,3082,3817,101.825926306305,59.20056953881978,177.98090870111912
2061,Santa Clara,38,3766,4827,77.83682462452711,55.90156261961855,160.61877639330808
2061,Santa Cruz,0,1656,962,70.79328803130714,68.63072745861066,158.94986267008463
2061,Solano,15,2572,2486,106.32815526088885,66.02621865534553,78.95560494027475
2061,Sonoma,36,2377,4792,104.84752790258169,57.18217725267871,144.74211564727602
2061,Stanislaus,22,268,1415,95.14939215646503,50.13648930485337,7.717891010256417
2061,Statewide,11,4448,45,109.07768729448924,48.67738002577171,179.6204694101538
2061,Tulare,21,3465,1535,62.68565289430414,49.371482458478155,120.82864140670277
2061,Ventura,30,3088,50,119.79671596043585,47.56292871093565,23.897506584795924
2062,Alameda,20,1765,3238,115.20714867658725,52.19731918570557,9.311820499561495
2062,Butte,42,2640,4301,93.25229582336769,38.528731879344114,194.23772616240055
2062,Fresno,4,1249,4288,64.56266298504252,53.679061428060216,128.88030322637042
2062,Imperial,27,3589,3099,96.13648968734708,45.06329486166541,130.4831375152792
2062,Kern,6,3114,445,80.21808768969603,52.727695637694744,132.4482967111355
2062,Kings,40,59,629,94.07896481594629,62.95279715440306,66.70909227364503
2062,Los Angeles,47,1527,645,91.74573620128518,46.21478035170293,179.03058382250848
2062,Madera,42,1666,2884,116.8584956095555,47.2480487714263,113.2951341192654
2062,Merced,8,2368,1076,71.97575721400283,37.29008960145564,139.05928464567995
2062,Monterey,34,1973,833,105.60657439095542,31.623546917922138,100.35708203167025
2062,Napa,45,2217,3367,95.75404627131755,60.79642999512724,77.36010846487594
2062,Riverside,1,480,2974,118.68992620360865,59.81293035327102,173.73332939520387
2062,Sacramento,41,1487,3057,81.57602698851049,30.127458115986776,112.54260297459852
2062,San Joaquin,3,2934,3319,104.23744767783816,32.08347509443169,39.970699893866254
2062,San Luis Obispo,4,4925,1194,112.17037562745531,39.75674845936196,172.48039951039175
2062,Santa Barbara,0,2406,2779,113.86150206088229,36.19402384764051,166.8741429727203
2062,Santa Clara,29,150,2709,90.06369422851179,47.182027097792556,127.15044391398197
2062,Santa Cruz,41,2213,4705,98.52686937538148,46.29164754333667,148.249740591161
2062,Solano,12,3649,4001,91.66908343076605,63.782285755021434,43.42572209773288
2062,Sonoma,11,3639,890,119.48678367061055,64.50060906557297,103.52787365279698
2062,Stanislaus,34,1453,3294,113.32728936595625,62.25895484001675,162.94626137344022
2062,Statewide,46,4257,1913,113.72432387023142,64.6242469249504,193.930962380479
2062,Tulare,49,3553,3128,69.39420625635388,44.87478338219086,173.06460953009318
2062,Ventura,48,992,2178,81.89056105311708,47.94319973620485,73.70420178653778
2063,Alameda,47,1015,2008,84.60377762523869,33.458543536902845,178.43209897966761
2063,Butte,43,1688,3910,85.99508508148017,67.51486390159613,128.51507967461157
2063,Fresno,38,2479,1948,82.30951489860891,48.79050981865612,83.11984521703049
2063,Imperial,38,3654,3584,102.22306909467693,66.4008172843264,169.31516268646627
2063,Kern,40,566,1899,112.07054130626472,38.84417557158852,18.61353808135904
2063,Kings,18,4099,753,73.12562810418518,67.33084240703548,13.38377552958454
2063,Los Angeles,35,275,1062,87.26542569023427,52.2550025001436,8.63157263611949
2063,Madera,32,4505,4100,118.7241954741377,67.96344741257823,171.1847724821224
2063,Merced,28,4709,3590,111.4484280755632,64.07979213500039,47.0635582377847
2063,Monterey,4,1642,2780,104.3958797441913,34.65582268977172,42.906291835493924
2063,Napa,20,1435,2447,102.49117568543369,66.92881170228593,102.31873417513926
2063,Riverside,18,2632,1984,118.07004509222122,60.673071117399665,48.56896283911203
2063,Sacramento,34,3736,1637,118.37457758144917,40.742396742320395,57.7944746318801
2063,San Joaquin,42,4575,2280,97.43879657983342,30.90897094059605,149.95760285406178
2063,San Luis Obispo,31,3617,4724,77.94738459594454,35.914818080500304,2.9376194027498137
2063,Santa Barbara,49,3436,628,75.01984234009032,62.100467890134745,91.3782176727355
2063,Santa Clara,46,4294,1885,94.90176996860112,62.07425948119948,61.003786210614486
2063,Santa Cruz,9,1534,2342,110.61204968329146,40.03786213799615,150.39532414593563
2063,Solano,19,4594,2371,77.5829453379505,38.30070202144809,15.82356308481232
2063,Sonoma,12,1092,4097,112.16374060786127,42.56416434841537,46.8025302562193
2063,Stanislaus,23,61,4003,115.69071591564418,38.89947669908322,40.33084144181027
2063,Statewide,12,4438,3642,93.41967975512793,56.75418224778723,117.62756284328961
2063,Tulare,29,3098,4423,111.3248937832251,66.66986517695801,11.495440217567943
2063,Ventura,21,1882,3859,65.11223611764758,53.02162207367326,132.053638121421
2064,Alameda,28,1055,4520,104.33718879850753,30.162178890597062,160.66191064789587
2064,Butte,25,4516,2003,111.85062645095641,30.47379586590873,59.70474874489307
2064,Fresno,19,561,3427,104.25308446615068,30.955237639870624,104.57045942447196
2064,Imperial,45,40,4796,110.5548604305305,69.47393800167725,151.55963183512563
2064,Kern,31,3601,2651,119.61659878050841,39.528883283400276,118.5603058270857
2064,Kings,4,4576,4102,78.14399470253333,33.02947562643412,163.73477689005475
2064,Los Angeles,47,4307,3563,63.994089346968835,34.34475242523941,87.89858859138866
2064,Madera,1,2474,2772,81.99287911127232,35.99188076165368,165.23029527453383
2064,Merced,30,2640,3440,72.04829750951451,63.94028486568842,178.4750926753192
2064,Monterey,17,4009,1941,101.80806210800316,57.395220719443074,174.11578653359868
2064,Napa,38,2853,1274,113.50526006222245,65.25979336861704,54.001899044638876
2064,Riverside,40,3113,319,64.27911271275966,62.660372047130494,115.38327635852035
2064,Sacramento,23,1326,4881,85.33035835027349,42.62421855960387,41.29090931132162
2064,San Joaquin,20,4619,4271,61.790592305024234,61.060208174767844,176.63255070609802
2064,San Luis Obispo,22,2686,2929,77.05641253983089,36.955507244774715,48.75394126181929
2064,Santa Barbara,27,818,3310,101.09025211274326,41.43777560361942,154.87179972379167
2064,Santa Clara,14,1804,126,70.09902102776313,46.71783306628082,154.93771814485595
2064,Santa Cruz,3,3596,1652,109.66256775607779,31.312983906785373,199.90541348537317
2064,Solano,15,2658,2282,98.4464842178172,48.9588007470734,9.2894368810734
2064,Sonoma,3,4941,4439,69.27833055679172,63.51454326304401,116.4474019155335
2064,Stanislaus,5,1545,2063,63.308157452264815,57.78491069410845,198.67864953789547
2064,Statewide,19,4577,2400,93.85043449378108,43.59160118777304,119.58038143673038
2064,Tulare,38,891,1099,107.4675126417567,31.50782895972994,20.38863767760244
2064,Ventura,20,3738,3325,110.84878286827168,41.55272404811498,169.15493488658583
2065,Alameda,42,3006,1231,98.1355931729493,67.23099573028927,176.9365426806903
2065,Butte,34,2363,1912,74.3219458128871,63.84238099892719,176.12563666311095
2065,Fresno,39,3295,2540,90.88739718162591,60.08153855556063,34.325811649619496
2065,Imperial,13,3909,2691,97.46657389084822,63.726478015928166,171.3139973009757
2065,Kern,31,833,946,118.29243697478037,53.9970580725979,163.9845314239578
2065,Kings,7,993,39,104.87040658074893,35.73854594782084,173.6277844677304
2065,Los Angeles,48,1306,1057,65.62975222387965,44.784804110340175,80.30285006498563
2065,Madera,6,1538,553,118.41408257277243,60.52972555164779,187.5629652404525
2065,Merced,16,2692,3112,101.74944188873718,33.62161421461267,133.42476773956088
2065,Monterey,15,3871,811,91.1353842764488,37.89315489513602,182.75810220141443
2065,Napa,40,3649,2011,80.02074007659911,51.169465089861426,148.31591623201655
2065,Riverside,6,2755,3966,71.63445169245186,30.265356122020016,196.90708022440495
2065,Sacramento,29,2510,2018,87.41091459486745,60.35393829727924,171.94678479205234
2065,San Joaquin,1,3787,1433,118.77595224443132,57.93897842981684,62.33748458887307
2065,San Luis Obispo,22,4845,913,101.8716997015861,36.73815450705295,162.27976774187246
2065,Santa Barbara,23,1591,3369,111.15009555272192,57.26435811561968,45.310463153472824
2065,Santa Clara,16,1974,3654,103.1620534037661,32.13582618057786,84.55246225303267
2065,Santa Cruz,9,1796,2173,110.73085607716658,45.96646665672864,131.51866552715347
2065,Solano,24,2382,1398,80.86657175723462,63.23480438419463,52.177530978251355
2065,Sonoma,19,3833,4458,72.36426639759819,41.98869178523486,147.39761354537336
2065,Stanislaus,43,342,696,93.53817010907132,66.4005829476938,168.28524442213643
2065,Statewide,15,2472,3009,72.14920378210839,42.75206868822353,134.97443485893336
2065,Tulare,7,1579,1769,92.54645162633423,46.39397228161247,139.37620591741376
2065,Ventura,49,1963,646,71.8541808716159,34.857991150456826,162.59245143106378
2066,Alameda,37,20,2350,104.08772693053608,35.56651017755774,193.99257677518668
2066,Butte,28,76,3083,115.4281906276401,43.34026568910288,12.106546216604585
2066,Fresno,10,2079,1510,113.25922832302265,66.18900773025719,63.72366570781107
2066,Imperial,36,1530,1842,80.73150385166711,45.64764206358089,124.78437688360376
2066,Kern,45,2553,1417,101.23029867196843,62.702966369951746,163.77487423921502
2066,Kings,47,4735,792,74.68207371015193,58.28426698764308,30.692592428779598
2066,Los Angeles,9,4073,3862,109.32060823540412,59.16973290235765,37.41510061489566
